Category,Product Name,Customer Review
Household,Kain Lap Piring Anti Minyak Bahan Microfiber - Kain Lap Dapur,"Responsive seller, order processed immediately and sent, arrived on time. The cloth material is very good at absorbing water and the size of the cloth is just right for kitchen cloths. Thank You"
Household,KANTONG PLASTIK SAMPAH UKURAN 60x100 & 90x120 cm - 60x101,"The trash bag is thick, doesn't leak, doesn't seep. very good quality. I always buy here."
Household,KANTONG PLASTIK SAMPAH UKURAN 60x100 & 90x120 cm - 60x102,UK plastic. The 50x75 is really nice thick.. the UK 40x60 is a bit thin.. quite fast delivery. thanks
Household,Set Sapu Pengki Sekop Sampah Lipat Kombinasi Sapum Broom Set D63 - Putih D63,the goods have arrived well. very happy to receive the package. I hope the broom lasts. Thank You. cleaning house. neat clean. dust free.
Household,Set Sapu Pengki Sekop Sampah Lipat Kombinasi Sapum Broom Set D63 - Putih D64,"fast response and delivery. the goods are as ordered, complete and nothing is broken or broken. only the packaging is very unsafe"
Household,Set Sapu Pengki Sekop Sampah Lipat Kombinasi Sapum Broom Set D63 - Putih D65,The broom handle is too short. The packaging is not neat and safe but so far it has arrived safely
Household,Pel Lantai Spray Super Mop Alat Pembersih Lantai Pel Pembersih A69,"Clean from dust, one go, good... and delivery ok, neat in box"
Household,Pel Lantai Spray Super Mop Alat Pembersih Lantai Pel Pembersih A70,"great... I hope it lasts, it's cheap, but its function is very helpful for housework, it's more economical to use, so superpel..."
Household,Pel Lantai Spray Super Mop Alat Pembersih Lantai Pel Pembersih A71,"The package has been bubble wrapped but it's still dented, thank goodness it's okay inside. It works well, but I don't know if it was sprayed, the water seeped onto the floor. As for the quality, it's okay according to the price."
Household,Rak Sepatu Amazing Multifungsi Shoes Rack & Gantungan Hijab - HITAM - Putih,"The material is strong and sturdy, even though the load is heavy, the packaging is neat, not damaged or damaged, the delivery is fast, it looks original"
Household,Sofa Recliner Lulaby 1 Seater,"Seller is communicative and cooperative, prices are competitive, the chair is very comfortable to use, especially for wfh... my hope is that the item is strong and durable"
Household,Sofa Recliner Lulaby 1 Seater,"According to the pic and we can adjust the recline according to our wishes, although it's not automatic because it has to be pushed a bit and it doesn't lock, but overall it's comfortable"
Household,Sofa Recliner Lulaby 1 Seater,"Very satisfied with the sofa.. it's good.. and the admin is very helpful, I asked for help before the new year, and indeed today the goods arrived immediately.. thank you very much.."
Household,Payung ajaib 3D lipat payung magic keluar motif bila kena air pink - Ungu,"I ordered turquoise, what came was purple, hehehe, but there's no doubt about the product, the product quality is good."
Household,Payung ajaib 3D lipat payung magic keluar motif bila kena air pink - Ungu,"Masyaallah, the umbrella is good.. for the first time using Tokopedia, I immediately bought an umbrella at this shop.. it didn't disappoint, masyaallah the product is good..????"
Household,Payung ajaib 3D lipat payung magic keluar motif bila kena air pink - Ungu,The umbrella is good... but the color is supposed to be purple but the one that comes is pink... btw thank you for the gift for the first purchase.. Product quality is good. Recommended. Good material.
Household,Handuk Merah Putih 50x100 cm / Handuk Mandi / High Quality Towel,"The towels have arrived. Fast delivery, competitive price, good quality, suitable for traveling or for changing. The color is as requested, the color is bright. The process is fast. Delivery by delivery is good, the courier is friendly. Thank you Seller, Toped and the Courier... Healthy and Successful Greetings."
Household,Handuk Merah Putih 50x100 cm / Handuk Mandi / High Quality Towel,"Beautiful towels. Good material. Affordable prices!. thanks for the treat Tokped, the towels are not bad???? Want to upload a photo of the error description?"
Household,GM Bear Alat Pel Lantai Ultra Mop Aclima 1354-Spin Mop Mint,"The mop is smaller than other brands of spin mops so if you store it it doesn't take up a lot of space, the material is quite thick??"
Household,GM Bear Alat Pel Lantai Ultra Mop Aclima 1354-Spin Mop Mint,"Items arrived in good condition, delivery as estimated, and seller responded quickly. Thank You ????"
Household,COOGER Sikat toilet bisa dipasang di dinding - Sikat Pembersih Toilet,Affordable prices!. Compliant Product. Very good quality! Delivery is quite responsive. thank you... always stay healthy for the seller and the team...
Household,COOGER Sikat toilet bisa dipasang di dinding - Sikat Pembersih Toilet,"Thank God, this product is very helpful. who usually cleans the toilet using a brush, it's noisy, crust is left on the brush, it looks dirty. now replaced with this cooger toilet brush. The rubber material helps me clean the toilet at all times, no longer wakes up my baby child because of the noise of the brush when cleaning the toilet / bath bucket. It can even clean between the insides of the toilet seat (which conventional toilet brushes can't reach). A few tips for attaching to bathroom ceramic walls. After cleaning with a dry cloth/dry tissue, you can add a hair dryer/lighter to the part where the adhesive will be attached. The way to attach it is like installing a cellphone screen protector. The air inside is removed by attaching the top/bottom (depending on which comes first). Rub it in with your finger/nail until there is no air in the adhesive... Cooger really lives up to its slogan. clearly recommended."
Household,COOGER Sikat toilet bisa dipasang di dinding - Sikat Pembersih Toilet,"Thank God, the item arrived in good condition, no dents, no cracks or breaks and the item matches the photo, the product material is also good. seller fast response, thanx."
Household,"MINISO Kotak Penyimpanan Dengan Tutup Kotak Penyimpanan Kapasitas Besa - Clear, large size",Very fast and very good packaging. There is no doubt that delivery is very fast. Using instant is really instant. 9.46 pm message. 10.38 arrive. Mantul. Good quality product
Household,"MINISO Kotak Penyimpanan Dengan Tutup Kotak Penyimpanan Kapasitas Besa - Clear, large size","Compliant Product. Good Product Material. Suitable for storing masks... So it's neater and nicer to look at, easy to take masks..."
Household,MIISOO Kotak Masker/Tempat Masker Plastik/Kotak Masker Karakter - KOTAK POLOS,Goods according to order. The mask box is cute. Thank You
Household,Jam Meja Digital Alarm LED Mirror Clock - Putih-Putih,Cool cool. You just have to plug in electricity if you want to use the always-on feature. If you use batteries (3 AAA) you have to squeeze them first before turning them on
Household,Jam Meja Digital Alarm LED Mirror Clock - Putih-Putih,"The product is good, fast delivery (fast response). Just a suggestion for buyers if you open the plastic covering the watch glass slowly. Overall this store is Positive. Thank you"
Household,Jam Meja Digital Alarm LED Mirror Clock - Putih-Putih,"Good item as described, just set it according to the instructions. Delivery only took one day even though it was JKT-SBY. if it dies, it will reset again. Excellent"
Household,Triple W Smart LED Digital Alarm Clock Jam Meja Weker Lampu Tidur - Hitam,"The alarm is good, it's easy to set (read the instructions, don't be lazy) The RGB lighting is also included in the black body, the item saves space, and most importantly the numbers on the LED are easy to read (when it's bright)"
Household,Triple W Smart LED Digital Alarm Clock Jam Meja Weker Lampu Tidur - Hitam,it's good. the model is also unique. handsome. The admin is very friendly and responds quickly. thank you triple W official ??
Household,Triple W Smart LED Digital Alarm Clock Jam Meja Weker Lampu Tidur - Hitam,"This unique digital clock has more of a complete alarm function... but it doesn't have a date, month and year display function. The instructions in the description are very helpful in making it easier to understand the functions of this alarm clock.. Seller response and fast delivery.. Thanks.."
Household,UCHII Air Diffuser Aroma Therapy w/ Electric Night Bluetooth Speaker,"Fast delivery, neat and safe packaging (thick cardboard packing plus bubble wrap). The items have been tested and everything works well. thank you so much seller ??"
Household,UCHII Air Diffuser Aroma Therapy w/ Electric Night Bluetooth Speaker,Finally managed to get this product at the right price. the item is also satisfactory. very unique design. very suitable for relaxing.. thank you.
Household,UCHII Air Diffuser Aroma Therapy w/ Electric Night Bluetooth Speaker,"Very satisfied to get the flash sale price. everything works as described. diffuser just a few drops, smells good"
Household,ARAMI Mini Humidifier TV Design Colorful w/ Cute Doll Pelembab Ruangan - Hijau,goods arrived well. no defects. It turns out the item is small but still satisfying. and works well too.
Household,"Gorden Blackout Polos Minimalis Gordeng Sapron Tirai Pintu Jendela - abu tua, L130cm x T150cm","the material is good, the stitching is neat, the thickness is not transparent, I have bought it 3 times from this shop and the results are satisfactory, the seller responds quickly and the delivery is also fast"
Household,"Gorden Blackout Polos Minimalis Gordeng Sapron Tirai Pintu Jendela - abu tua, L130cm x T150cm","Fast delivery, the product is good, the material is thick and not see through, the color is also good, I'm really satisfied, success for the shop"
Household,Bantal Alas Duduk Silikon Gel Empuk Kualitas Premium Perlengkapan Ruma - Hitam,"Just tried it as a seat cushion for a few hours, so far it's quite comfortable but I'm still not used to it. Apart from being soft, it also makes the sitting position higher."
Household,Polo City Tas Koper Hardcase size 24 inch - 072 - Blue Navy,"Thank God, the goods were received in good condition, only a little scratched but it didn't affect it, delivered by car too, recommended. appropriate color. Affordable prices."
Household,COPPER Tas Gadget Powerbank Waterproof / Travel Organizer Large - Hitam,"Delivery as estimated. The package packaging is nice and neat. Gadget bag received in good condition, nothing damaged. Good product quality. Shape, color n size as described."
Household,Travel Organizer - Kantong Plastik Pouch Zipper Bag Transparan Tebal - 18 x 20,"Ok, the seal on the lid is also strong when you press it to let the air out of the bag and it doesn't open. Cheap price too."
Household,Over Steker Adaptor Kaki 3 ke 2 Travel Adapter Colokan Universal Swit,"OK, the item, even though the plastic looks a bit cheap, its function is quite good for over plugging the laptop cable adapter"
Household,Tineco Deodorizing and Cleaning Solution Cairan Pel Pembersih Lantai,The price is really good considering the economy of this Tineco solution. The floor is a clean mat and doesn't smell too bad. Excellent
Household,Kent Microfiber Duster / Kemoceng KT-300E - 300E,"nice, smooth, light, telescopic handle so it feels less sturdy than a regular handle."
Household,Kent Microfiber Duster / Kemoceng KT-300E - 300E,"very soft, nice, the grip is also comfortable. The weight is medium, neither heavy nor very light"
Household,Tempat Sampah Nerdic Dan Tutup/Tempat Sampah Bentuk Berlian - Merah Muda,"Fast process, package was packaged well and arrived safely. The design and colors are beautiful and minimalist, it doesn't waste space and is suitable for the bedroom."
Household,Lemari Plastik Pakaian DIY / Wardrobe / Rak Baju Animal Character - 8 Cube + 4 Rak,"Cool, installed straight away, one extra clip, easy to assemble cupboard, appropriate color, ok quality, sturdy. steady steady"
Household,RB-C158 Kotak Sepatu Lipat Transparan Tebal ShoesStorage Box Organizer - Rak PUTIH,"This item is good at a price that can be said to be cheap. It is highly recommended to buy this rack, because your shoes don't get dusty easily."
Household,6 in 1 Traveling Bag in Bag Organizer (1 set isi 6 pcs organizer) - Maroon,"Packing ok, seller sent quickly, useful for organizing suitcases so they don't get messy, hope it lasts, thank you seller"
Household,6 in 1 Traveling Bag in Bag Organizer (1 set isi 6 pcs organizer) - Maroon,"the goods are as ordered... but the seller is extraordinary, his response is fast and the goods arrived faster than estimated. always successful and always healthy, bro... thank you"
Household,6 in 1 Traveling Bag in Bag Organizer (1 set isi 6 pcs organizer) - Maroon,Thank you for selling 1 set of travel pouches in various sizes and good materials that don't smell like plastic. Items arrived quickly and in good condition. Thank You.
Household,6 in 1 Traveling Bag in Bag Organizer (1 set isi 6 pcs organizer) - Maroon,The goods have been received...good...in good condition...the color is as desired...the packaging is also good...sturdy...like it...thanks seller...thanks Tokopedia...
Household,MINISO Penutup Mata Eye Cover Eye Mask Tidur Masker Sleeping - Dog,"Delivery is fast, arrived tomorrow. Didn't really expect anything, but it turned out to be good. The material is really soft, it's dark, good for covering your eyes + it turns out there's gel too, I thought there wasn't hehe. Overall it's worth it, the first impression is good ????"
Household,MINISO Penutup Mata Eye Cover Eye Mask Tidur Masker Sleeping - Dog,"the material is nice, soft, there is gel inside, the straps can be adjusted and don't interfere with sleeping, the packaging is neat, the delivery is fast, the process is immediate during working hours, the seller's response is also fast and friendly."
Household,Plastik Buble Wrap - BUBBLEWRAP,"Thank you Gan. Goods received safely and functioning well as ordered. Conditions are safe, all lights are on. This additional cardboard packaging and bubble wrap is very helpful."
Household,Plastik Buble Wrap - BUBBLEWRAP,"OK, the package arrived safely, hopefully it works well. thank you seller for fast response."
Household,PERANGKAP TIKUS PRAKTIS JERAT TIKUS PENJEPIT TIKUS MODEL PEDAL PER - type A,"When tested using a stick, the shots were really good. Only when it was actually given bait for mice, after a night, the bait was gone, but no mice were caught."
