Category,Product Name,Emotion,Customer Review
Mother and Baby,"Mamaway Korset Pelangsing Pasca Melahirkan Nano Bamboo - Abu-abu,M",Sadness,sorry for changing the review... the results from the product after how many weeks of using it are not worth it in terms of the ridiculous price... a waste of money??
Mother and Baby,"Mamaway Korset Pelangsing Pasca Melahirkan Nano Bamboo - Abu-abu,M",Anger,"The price is 1 million but the packaging only uses a sheet of plastic, it's really great huhuuu until I got home the box of the corset was dented..."
Mother and Baby,Minyak Telon My baby 150 150ml,Sadness,"I have never given 1 star to any shop, but this time I was disappointed that my product with eucalyptus oil was not sent. I hope you will be blessed even if it's just that much money and you won't shop at this UNSAFE store anymore"
Mother and Baby,Minyak Telon My baby 150 150ml,Anger,KAPOK BUY IT HERE
Mother and Baby,Minyak Telon My baby 150 150ml,Anger,Official store products only come in plastic packaging??? That's how joking Tokopedia is to let this shop become an official store
Mother and Baby,Minyak Telon My baby 150 150ml,Anger,"The goods were destroyed only in plastic packaging, at that price the quality of the official store but the goods received were destroyed I'm KAPOK"
Mother and Baby,Minyak Telon My baby 150 150ml,Sadness,"The packaging is thin, so the box is damaged like this. Not a recommended way to pack apples for products that are easily damaged like this. Haha, disappointed"
Mother and Baby,Minyak Telon My baby 150 150ml,Sadness,"Very very disappointed, not worth selling"
Mother and Baby,Minyak Telon My baby 150 150ml,Sadness,"The packaging was cracked so it was safe, so when it arrived it broke even though it was being sold, hahaha..."
Mother and Baby,Minyak Telon My baby 150 150ml,Anger,PRODUCT SENT INCOMPLETE!!!
Mother and Baby,Minyak Telon My baby 150 150ml,Anger,The CS admin didn't connect and was asked what the answer was
Mother and Baby,Mama's Choice Baby Calming Tummy Oil 55 ml,Sadness,"the bottle is not proper, it spills easily"
Mother and Baby,Mama's Choice Baby Calming Tummy Oil 55 ml,Sadness,"The bottle is really negative, so it's not practical, it spills, it's like it's leaking, looking at the review, it's true that the problem is with the bottle, but it turns out it's true, I think the bottle is okay, the oil is pretty good."
Mother and Baby,Mama's Choice Baby Calming Tummy Oil 55 ml,Anger,"I asked when the expd was, it said 10/2023, but it turned out to be 2022. I was just annoyed that I had to buy something here which was much more expensive than other shops to get the 2023 expd."
Mother and Baby,Transpulmin Baby Balsam - 20gr,Sadness,"Long delivery, packaging badly dented"
Mother and Baby,Transpulmin Baby Balsam - 20gr,Sadness,"Bought the baby transpulmin, which can also be used for kids transpulmin... sorry, thanks for 2 stars so that there will be improvements in the future... thx"
Mother and Baby,Transpulmin Baby Balsam - 20gr,Anger,"DISAPPOINTED AND VERY DISSATISFIED WITH THE SERVICE. Since the 18th after ordering the goods, at that time the status was still Awaiting Confirmation, so that means it HAS NOT BEEN PROCESSED BY THE SELLER.. I canceled because I wanted to replace the product that I was going to buy at the SAME STORE.. I confirmed with the Seller via Chat up to 3x to ask for the CANCELLATION process.. Until the evening before going to bed, the status was still Awaiting Confirmation which means my order has NOT BEEN PROCESSED.. But then On July 19 2021, in the morning, the seller changed the status to PROCESSING... Which means the seller was not willing to cancel... And the status was changed to WAITING FOR COURIER (still on the 19th morning).. But as of the 21st, the GOODS HAVE NOT BEEN SENT, and the status is still WAITING FOR COURIER... The delivery status is not updated.. The seller blames the delivery provider.. The goods were only sent after I reported it to the party. TOKOPEDIA.."
Mother and Baby,Transpulmin Baby Balsam - 20gr,Anger,"The admin is slow. The goods also did not arrive in my hands after waiting almost 3 weeks. Even though I had transactions from several shops on the same day and everything arrived a maximum of 3 days after I ordered it. The courier said it had arrived and was received by my close family, even though I didn't even know the name of the recipient. I continued to complain to Toped, they only responded after almost 2 weeks and finally it was decided by Toped to be refunded."
Mother and Baby,Paket 2 - Nutrilon Royal 3 Susu Pertumbuhan 1-3 Thn Vanila 800gr,Sadness,"If you buy here, you really want a free gift, so hurry up and pay while there is still a picture of the free gift lunch bag. But I was very disappointed, it turned out that the seller only confirmed that the free gift bag had run out when the goods were already in the delivery process, and didn't say if they could replace it with another free gift. Ehh, it turns out I only got 2 Tumblers from Lactamil, I'm honestly disappointed. Even though I bought it from this stall because I already have 2 royal swimmng pools from the Oyen n Biru stall??"
Mother and Baby,Paket 2 - Nutrilon Royal 3 Susu Pertumbuhan 1-3 Thn Vanila 800gr,Sadness,does not match what was posted
Mother and Baby,Paket 2 - Nutrilon Royal 3 Susu Pertumbuhan 1-3 Thn Vanila 800gr,Sadness,"Next time be more careful...please check first before the goods are sent, don't make a mistake...ordered 2 cans of Nutrilon 3 but the only one sent was Nutrilon 4."
Mother and Baby,Mama's Choice Active-wear Maternity Legging - Legging Hamil Mama's Cho - Hitam + pengait,Sadness,"The first items I ordered were both legings with the same item code. But the second time I ordered different items, different ingredients. Very disappointed"
Mother and Baby,Mama's Choice Active-wear Maternity Legging - Legging Hamil Mama's Cho - Hitam + pengait,Sadness,It immediately tore the first time I used it
Mother and Baby,Mama's Choice Active-wear Maternity Legging - Legging Hamil Mama's Cho - Hitam + pengait,Sadness,Don't understand why the rubber part is twisted. And it can't be fixed. I've tried playing it but it still doesn't work. Really sad.
Mother and Baby,Mama's Choice Active-wear Maternity Legging - Legging Hamil Mama's Cho - Hitam + pengait,Sadness,"Just put it on, it immediately tore..the material is thin"
Mother and Baby,Mama's Choice Active-wear Maternity Legging - Legging Hamil Mama's Cho - Hitam + pengait,Anger,"really disappointed! bought and paid immediately on August 11 2021, and now on September 5 2021 the goods have still not been received. made a complaint after 2 weeks from the order date because I was still patient thinking there was a problem. Now it's been almost a month and it still says it's continuing to follow up and suddenly the order status that was previously a complaint is now complete. I don't understand how to solve this"
Mother and Baby,Mama's Choice Active-wear Maternity Legging - Legging Hamil Mama's Cho - Hitam + pengait,Anger,"the quality is terrible. The response to order confirmation took 2 days, when the goods arrived, they were only used for 2 hours when it came to the miss V part... ckckckc really disappointed!!! then the material is also flimsy, aka thin and the belly hook is also easy to come off...hadeuh given up on buying mamas choice products?"
Mother and Baby,"CUIT Setelan Pendek Celana Pendek BLOCK COLOR - Merah, 20",Sadness,I don't like the fabric
Mother and Baby,"CUIT Setelan Pendek Celana Pendek BLOCK COLOR - Merah, 21",Sadness,the color is dull...
Mother and Baby,Pediasure Vanila 1800g (1-10 tahun) Susu Formula Pertumbuhan - 2 Pack,Anger,"Be careful buying the product. don't be disappointed. hoping to get the prize, even ZONK. I intended to shop at the official store, but instead it was sent from the branch store. I didn't get the PRIZE."
Mother and Baby,Pediasure Vanila 1800g (1-10 tahun) Susu Formula Pertumbuhan - 2 Pack,Sadness,I am really very disappointed with pediasure
Mother and Baby,Pediasure Vanila 1800g (1-10 tahun) Susu Formula Pertumbuhan - 2 Pack,Sadness,"When I checked out yesterday it said I got cashback... 150 thousand when I got the goods, how come the cashback coins changed and only got 50 thousand, really disappointed... next month I'll just replace milk from Kalbe..."
Mother and Baby,Pediasure Vanila 1800g (1-10 tahun) Susu Formula Pertumbuhan - 2 Pack,Anger,it says you got a prize. I know it's a lie. can't get anything. GK's bonus is coming!!!!
Mother and Baby,Pediasure Vanila 1800g (1-10 tahun) Susu Formula Pertumbuhan - 2 Pack,Sadness,"It doesn't match the banner, it says Free Teflon but Teflon wasn't sent, very disappointed"
Mother and Baby,Pediasure Vanila 1800g (1-10 tahun) Susu Formula Pertumbuhan - 2 Pack,Anger,"LIE, don't get a gift, give up buying here?????????????"
Mother and Baby,"merries S , M , L , XL - L36",Sadness,"My order was not responded to, it was my turn to cancel it and it was immediately responded to and sent. and also his talk is causing a fuss... I'm tired of shopping like this... if there are still shops like this, I'll stop using the tokped app"
Mother and Baby,"merries S , M , L , XL - L37",Sadness,"The Pampers were packaged haphazardly until I opened them and the Pampers were torn, to be honest, I was really disappointed."
Mother and Baby,"merries S , M , L , XL - L38",Anger,"why doesn't the order match the size ordered... if the stock is empty, change it..."
Mother and Baby,"merries S , M , L , XL - L39",Sadness,The order didn't match... ordered M and sent L....
Mother and Baby,"MOOIMOM Casual Hipseat Carrier Gendongan Bayi - 3 - 36 Bulan, Abu-abu",Anger,Box destroyed!!!! Even though the customer bought it as a gift!!! Disappointing. Why don't you just wrap it in thin plastic? Big shop but no capital for bubble wrap!!!!
Mother and Baby,"MOOIMOM Casual Hipseat Carrier Gendongan Bayi - 3 - 36 Bulan, Abu-abu",Sadness,The box was damaged even though someone ordered it for a gift. Disappointing
Mother and Baby,"MOOIMOM Casual Hipseat Carrier Gendongan Bayi - 3 - 36 Bulan, Abu-abu",Anger,"Damaged cardboard, bad packaging"
Mother and Baby,"MOOIMOM Casual Hipseat Carrier Gendongan Bayi - 3 - 36 Bulan, Abu-abu",Anger,"The seller is not responsive, the message and the cancellation application are 2 minutes apart, the application is even rejected. Even though I already chatted, I wanted to change the type of item and the shipping address but it wasn't offered. sucks"
Mother and Baby,"MOOIMOM Casual Hipseat Carrier Gendongan Bayi - 3 - 36 Bulan, Abu-abu",Anger,the packaging is very bad. product handling is not good. I want to give a gift to someone when the cardboard is this ugly. bikie. just be embarrassed
Mother and Baby,"MOOIMOM Casual Hipseat Carrier Gendongan Bayi - 3 - 36 Bulan, Abu-abu",Sadness,"The shop took a long time to send the goods, the color of the goods did not match"
Mother and Baby,"MOOIMOM Casual Hipseat Carrier Gendongan Bayi - 3 - 36 Bulan, Abu-abu",Sadness,Very disappointed. The cardboard was damaged even though it was for a gift
Mother and Baby,"MOOIMOM Casual Hipseat Carrier Gendongan Bayi - 3 - 36 Bulan, Abu-abu",Anger,"1. Ordered gray and received pink. Yes, you are wearing pink 2. If the gray runs out, there is a chat feature to confirm with the buyer whether they are willing to change the color or not 3. Boxes were damaged, old items were resold 4. The seller did not apologize for the mistakes made, and did not provide a solution for the mistakes that occurred 5. The seller's process took a very long time, bought on Friday morning and processed on Monday because Saturday and Sunday were off. Like civil servants, right? 6. The item is not very comfortable, it hurts to wear it, especially on the hips. In conclusion, NOT RECOMMENDED SELLER AT ALL!"
Mother and Baby,"MOOIMOM Casual Hipseat Carrier Gendongan Bayi - 3 - 36 Bulan, Abu-abu",Sadness,"Disappointed with delivery time. Ordered at 11.52 deliberately chose same day so that it arrived the same day because I needed this carrier quickly. Instead it was sent the next day. If you can't send it on the same day, you don't need to activate the same day courier option. Or let me know, for same day, the maximum time orders can be sent on the same day."
Mother and Baby,"MOOIMOM Casual Hipseat Carrier Gendongan Bayi - 3 - 36 Bulan, Abu-abu",Anger,Seller not friendly
Mother and Baby,MOOIMOM Breathable Hipseat Carrier Gendongan Bayi - Navy Blue,Sadness,"The item arrived in a box that wasn't really suitable, making the gift embarrassing and in a pathetic condition"
Mother and Baby,MOOIMOM Breathable Hipseat Carrier Gendongan Bayi - Navy Blue,Anger,"For inter-island delivery, the seller only packs with 1 layer of plastic. As a result, the box was battered and dented and torn here and there, even though it was meant to be a gift. Even small items in other online shops use bubble wrap & double boxes. It took so long before it was sent, Saturday order was sent Monday. Shame on you ????"
Mother and Baby,MOOIMOM Breathable Hipseat Carrier Gendongan Bayi - Navy Blue,Anger,The weight of the item in the description is 4.5kg. Even though the original weight of the goods from the courier when received was only 1kg. So the postage is very expensive compared to reality and you have to file a complaint etc. to get a refund on the postage. Bother.
Mother and Baby,MOOIMOM Breathable Hipseat Carrier Gendongan Bayi - Navy Blue,Sadness,"The packaging was very bad, the box I received was damaged, because this item was planned as a gift."
Mother and Baby,PAKET INTIME Baby Bath Tub / Bak Mandi Bayi + POMPA - Biru Muda,Anger,"The order didn't match, asked for blue and pink for boys, the seller couldn't read it. Very disappointing, the product was also not good, very standard..."
Mother and Baby,PAKET INTIME Baby Bath Tub / Bak Mandi Bayi + POMPA - Biru Muda,Anger,"Ordered a bath tub and was sent a strap, I was stupid and asked back and forth but there was no solution, in the end I bought another strap and then the tub was sent, next time if it's wrong, I'll admit it's wrong."
