Category,Product Name,Location,Price,Overall Rating,Number Sold,Total Review,Customer Rating,Customer Review,Sentiment,Emotion,Customer Review (English)
Electronics,Kipas Angin Meja / Duduk NAGOYA (Desk Fan) 12in - NG12DF,Jakarta Barat,176000,4.9,2126,1139,2,"Pengunci baling baling nya, tidakk ada... next dicek dengan teliti lah sbelum kirim. Bagus cocok dengan kipas angin lama yang rusak",Negative,Sadness,The propeller lock is not there... please check carefully before sending. Good match with old broken fan
Electronics,Cosmos CIS-418 - Setrika Listrik,Jakarta Barat,117000,4.8,639,350,2,"barang pecah, ndak tau dr seller apa ekspedisinya, sayangnya saya selesaikan transaksinya sblm diunboxing, bgtu dibuka malah pecah.. barang cm dilapisi satu lapis bublewarp tipis. .. overall kecewa",Negative,Sadness,"The item was broken, I don't know what the seller said about the expedition, unfortunately I completed the transaction before unboxing it, when I opened it it broke... the item was coated with one layer of thin bubble warp. .. overall disappointed"
Electronics,Cosmos CB-281 P - Blender 2 L,Jakarta Barat,255000,4.8,301,146,2,Barang sesuai deskripsi dan berfungsi dengan baik. cuma tidak puas dg pelayanan dari penjual. pesanan diproses H+2 dan di pick up H+4 itu pun sesudah dikomplen baru bergerak,Negative,Fear,"The goods match the description and function well. just not satisfied with the service from the seller. Orders are processed on H+2 and picked up on H+4, and after the complaint is completed, they move"
Electronics,CAMERA ENDOSCOPE ANDROID USB 720P IP67 TAHAN AIR KECIL,Jakarta Utara,48000,4.5,3324,677,2,Barang tidak bisa digunakan dan tidak ada CD Driver nya,Negative,Sadness,The item cannot be used and there is no driver CD
Electronics,NO TOUCH BUTTON ACCESS DOOR LIFT TOUCHLESS INFRARED SENSOR 12V-24V - POLOS,Kota Tangerang,45000,4.9,4045,475,2,Pengiriman lambat dan toko gak ramah dalam komunikasi,Negative,Fear,Delivery is slow and the shop is not friendly in communication
Electronics,ezviz c6n 2mp wifi camera wireless garansi resmi Indonesia - C6N,Surabaya,379000,4.9,2163,677,2,Barang pecah..,Negative,Sadness,Broken items...
Electronics,azdome dash camera 1080p dual camera with parking mode - M17Front,Jakarta Barat,699999,4.9,3800,1825,2,"Kayaknya dapat yg baterai yg jelek atau drop .. males kirim balik, tp masih bisa digunakan, cuma setiap kali jalan harus setting tanggal dan jam mulu .. tombol charge juga warna merah gak pernah nyala",Negative,Sadness,"Looks like I got a bad or dropped battery... I'm too lazy to send it back, but it can still be used, but every time I go, I have to set the date and time again... the red charge button never turns on."
Electronics,Bardi Smart Home WIFI Window & Door Sensor - no hub required,Jakarta Barat,184000,4.9,7516,2494,1,"Salah kirim barang, yang dikirim item harga jauh lebih murah (Smart Breaker).Transaksi sudah terlanjur diselesaikan, karena sudah beli beberapa kali dan biasa tidak ada masalah.",Negative,Sadness,"The wrong item was sent, the item sent was a much cheaper price (Smart Breaker). The transaction has already been completed, because I have purchased several times and there are usually no problems."
Electronics,Power Supply 10A / 12V Adaptor CCTV CENTRAL,Jakarta Barat,74600,4.9,3981,998,1,Baru dipakai 1 malam. Langsung ngedrop.,Negative,Sadness,Only used 1 night. Dropped straight away.
Electronics,Printer HP Ink Tank 415 Print Scan Copy WiFI Wireless All in one Resmi - COMPATIBLE INK,Jakarta Pusat,2075000,4.9,602,351,1,Barang (printer) yang di kirim rusak admin online tapi tidak mau membalas chat dan pertanyaan saya untuk claim garansi.,Negative,Fear,The item (printer) that was sent was damaged by the online admin but he didn't want to reply to my chat and questions to claim the warranty.
Electronics,Deerma Vacuum Cleaner UV-C Penyedot Debu Tungau CM800 / CM810 - CM800,Jakarta Utara,574000,4.9,2356,1204,1,"Baru dipakai 1x, tidak sampai 10 menit, penghisapnya mati total",Negative,Sadness,"Only used once, less than 10 minutes, the suction was completely dead"
Electronics,Ecovacs DEEBOT T9 + Auto Empty Station Robot Vacuum Cleaner Sapu Pel - T9 AES Grey,Kota Tangerang,15399000,4.9,1394,632,1,"Beli tanggal 6 agustus 2021, tp tanggal 13 September sdh error di bagian driving wheels. Akhirna ditanggal itu jg sya kirim T9 nya ke service centre di tangerang. 9 hari kemudian, T9 kembali di tgn sya, tp kemudian error lg di tanggal 23 September. Kali ini error di bagian sensor dmn deebot selalu bilang �ozmo pro is being installed. Please move to the non carpet area� pdhal ozmo pro tdk sedang di attach ke T9 nya. Dikarnakan hal ini, lampu pd deebot akhirna suka bergonta ganti jd biru putih biru putih. Dan semalaman itu voice report terus menerus bunyi seperti itu. Kalau dsuru bawa service lg, maap saja sya bakalan tdk mao berhubung ongkosna yg sgt mahal. Jd untuk sementara ya sya hanya bs matikan voice reportna dl aja biar ga terganggu. Overall, agak mengecewakan T9 ini. Dibandingkan T8 AIVI dan 950, T9 jauh tdk tahan banting. Baru pake sebulan tp sdh byk sekali errornya. Bener2 nyesel jg belinya~ Maaap cuma bs kasi bintang segene krn ktdkpuasan saya. Kl memang mao consider beli robot, beli baik beli T8 series aja. Lebi tahan banting soale~",Negative,Anger,"Bought it on August 6 2021, but on September 13 there was an error with the driving wheels. Finally, on that date, I sent the T9 to the service center in Tangerang. 9 days later, T9 came back to me, but then there was an error again on September 23. This time the error was in the sensor section where Deebot always said 'ozmo pro is being installed. Please move to the non carpet area even though the Ozmo Pro is not attached to the T9. Because of this, the lights on the Deebot eventually change to blue white, blue white. And all night the voice report kept sounding like that. If I have to bring the service again, I'm sorry I won't because the costs are very expensive. So for the time being, I can just turn off the voice reporting so it won't be disturbed. Overall, this T9 is a bit disappointing. Compared to the T8 AIVI and 950, the T9 is far less durable. I've only been using it for a month but there are already a lot of errors. I really regret buying it~ Sorry I can only give it a star because I'm not satisfied. If you really want to consider buying a robot, just buy the T8 series. It's more resilient~"
Electronics,Notale UV Anti Dust Mite Vacuum Cleaner HEPA Filter Alt Kurumi Xiaomi,Jakarta Utara,735000,4.9,4502,2558,1,"Barang baru sampe, trus dicoba, awal nya bagus, tiba tiba mesin nya mati, udah dicoba berkali kali tetap ga hidup, seller di chat tidak respon, dana sudah diterima seller, tokopedia ga bisa bantu komplain saya, kecewa sekali. Sudah 10 hari sejak komplain saya cuma disuruh nunggu katanya di cek, tiap hari saya tanya masih dicek, ga pernah sekalipun duluan kasih info soal barang saya, selalu saya yg tanya duluan, jadi kapan penyelesaian nya? Baru sekali ini belanja di tokopedia kena seller ga bagus begini, minta refund ga ditanggapi, barang saya juga ga tau kemana dan diapain, saya beli baru tapi kayak beli barang refurbish yg ga dikirim dikirim, menyebalkan!!!",Negative,Anger,"The item just arrived, then tried it, at first it was good, suddenly the machine died, I tried it many times but it still doesn't start, the seller in chat didn't respond, the seller received the funds, Tokopedia couldn't help with my complaint, very disappointed. It's been 10 days since I complained, I was just told to wait for it to be checked, every day I asked, it was still being checked, never once was I given information about my goods first, I was always the one who asked first, so when will it be resolved? This is the first time I've been shopping at Tokopedia and the seller has been hit like this, I haven't responded to requests for a refund, I don't know where my item is or what it's been used for, I bought it new but it's like I bought a refurbished item that wasn't sent, it's annoying!!!"
Electronics,Fantech TONE HQ52 Headset Gaming Mobile - HQ52PLUS,Jakarta Barat,229000,4.8,2699,1692,1,"Saran buat toko,kalau bisa pengiriman nya jangan lewat antaraja . Kalau bisa disarankan pegiriman nya lewat yg lain aja",Negative,Fear,"Advice for shops, if possible, don't send via Antara. If possible, it is recommended to send it via another method"
Electronics,Mouse Gaming AULA S20 � 2400DPI RGB Driver Macro Software,Jakarta Pusat,140000,4.9,1951,1209,1,"Lampu tidak berfungsi sebagaimana mestinya. Tidak bisa berganti warna maupun dimatikan padahal sudah mengeklik tombol DPI dan memakai software juga. Warna merah menyakitkan di mata saya dan malah mirip mouse 10an ribu. Sudah mengirim pesan ke seller tapi tidak ada respon selama lebih dari 12 jam. Terpaksa saya kasih bintang 1. Saya baru kali ini membeli produk dari aula dan merasa kecewa, padahal saya sendiri termasuk pengguna gear dari aula",Negative,Sadness,"The light is not working properly. Can't change color or turn it off even though I've clicked the DPI button and used the software too. The red color hurts my eyes and actually looks like a 10 thousand mouse. Already sent a message to the seller but no response for more than 12 hours. I am forced to give 1 star. This is the first time I have purchased a product from Hall and feel disappointed, even though I myself am a user of Gear from Hall."
Electronics,Xiaomi Xiaovv Webcam 1080P USB Camera Full HD with Mic Webcast Live,Jakarta Barat,188000,4.9,3231,1518,1,"Packing seadanya, bubble hanya selapis saja ditambah lapisan plastik, hasilnya barang diterima dalam keadaan patah.",Negative,Sadness,"Packing is minimal, only one layer of bubble plus a layer of plastic, the result is that the item was received broken."
Electronics,Xiaomi Mi TV Stick Full HD Android TV Stik - Garansi Toko,Jakarta Barat,504000,4.9,7916,4384,1,Barang yg dibeli sama sekali tdk berfungsi. Utk komplain hrs ada video unboxing (pdhal bukan kerusakan fisik). Beli dari official store ternyata sama sekali tdk menjamin kualitas barang.,Negative,Fear,"The items purchased do not work at all. To complain, there must be an unboxing video (even though there is no physical damage). Buying from the official store does not guarantee the quality of the goods at all."
Electronics,SAMSUNG 32 T4500 Smart LED TV 32 Inch HD 32T4500 - UA32T4500AKXXD - TANPA BUBBLE,Jakarta Barat,3099000,4.9,1060,571,1,"Dlm ordernya sdh sy tambah 'bubble wrap' (+ rp 10.000), tp dikirimnya tanpa bubble. Lagian ordernya pagi2 n minta spy dikirimnya lbh cepat (instant), ternyata tibanya jam 16an",Negative,Sadness,"In the order I added 'bubble wrap' (+ IDR 10,000), but it was sent without bubble. Besides, I ordered it early in the morning and asked for the spy to send it faster (instant), but it arrived at 16.00"
Electronics,COPPER HEAVY BASS CP2001 Series Earphone (Comfortable Wearing),Surabaya,130000,4.9,5673,1717,1,Baru seminggu pemakaian sudah tidak bisa nyala sebelah,Negative,Sadness,"After only a week of use, it can't turn on one side"
Electronics,DENPOO KOMPOR LISTRIK INDUKSI PUSH BUTTON LOWWATT DIC 200-1000,Jakarta Utara,429000,4.8,822,365,1,"Barangnya saya terima dalam keadaan pecah di bagian sudut, padahal posisi itu dilapis gabus pelindungnya loh.. Jadi saya berasumsi kalau barangnya memang sudah pecah dari sebelum dikirim, bukan saat ekspedisi. Sayang lupa videokan saat unboxing.",Negative,Sadness,"I received the item broken at the corner, even though that position was covered with protective cork... So I assumed that the item had been broken before it was sent, not during the expedition. Too bad I forgot to video it during unboxing."
Electronics,External DVD Drive Slim Portable Burner Rewriter CD ROM Drive PC - Putih,Jakarta Pusat,116000,4.8,1499,854,1,"Sama sekali ga bisa dipakai, pas dicolokin ke laptop bisa nyala, abis masukin cd, cd tidak terbaca, pas mau dikeluarin cd-nya ga bisa, skrg cd saya masih didalem external cd ini, hadeehh jadi nambah urusan",Negative,Sadness,"Can't use it at all, when I plug it into the laptop it turns on, after inserting the CD, the CD can't be read, when I want to take the CD out it can't, now my CD is still in this external CD, that's an added problem."
Electronics,Galvee Smart Zigbee Door / Window Sensor Smart Home Wireless,Jakarta Pusat,315000,4.7,47,11,5,Ini produk ga diragukan sensornya. Hampir ga ada delay dieksekusinya. Mantap.,Positive,Happy,This product has no doubt about its sensor. There is almost no delay in execution. Excellent.
Electronics,PIEZO BUZZER INDUSTRIAL ALARM 3v-24v 95db CONTINUOUS - HITAM,Jakarta Barat,8500,4.9,1298,238,5,Suaranya mantap ??. Packaging aman ??. Barang Mudah Digunakan.,Positive,Happy,The sound is great ??. Safe packaging??. Easy to Use Items.
Electronics,PIEZO BUZZER INDUSTRIAL ALARM 3v-24v 95db CONTINUOUS - HITAM,Jakarta Barat,8500,4.9,1298,238,5,"barang sesuai deskripsi & berfungsi dgn baik,,,makasih jga untuk responnya yg sangat baik",Positive,Happy,"The item corresponds to the description & functions well, thank you for the very good response"
Electronics,PIEZO BUZZER INDUSTRIAL ALARM 3v-24v 95db CONTINUOUS - HITAM,Jakarta Barat,8500,4.9,1298,238,5,produknya dipaketkan dengan rapi dan tidak ada cacat. Recommended,Positive,Love,The product was packaged neatly and there were no defects. Recommended
Electronics,Ezviz C6N 2MP 1080p Smart Wifi Pan Tilt CCTV camera original garansi - C6N only,Kota Bandung,379000,5,1700,643,5,Pasangnya gampang. Bahannya kokoh . Barangnya original ??. Proses pesanan cepat. Packaging aman ??. Packaging rapi. Respon penjualnya top. Penjualnya ramah banget.,Positive,Happy,It's easy to install. The material is sturdy. Is the item original?? Fast order process. Safe packaging??. Neat packaging. The seller's response is top. The seller is very friendly.
Electronics,Ezviz C6N 2MP 1080p Smart Wifi Pan Tilt CCTV camera original garansi - C6N only,Kota Bandung,379000,5,1700,643,5,"Beli 2 Ezviz C6N dan sudah terpasang dua-duanya. Mudah untuk dipasang sendiri dan di setting sendiri, barang original. Gambar cukup jelas, Pan and Tilt sangat membantu untuk menemukan sudut pandang yang optimal untuk memantau. Terima kasih seller.",Positive,Happy,"Bought 2 Ezviz C6N and installed both. Easy to install and set yourself, original item. The image is quite clear, Pan and Tilt is very helpful for finding the optimal viewing angle for monitoring. Thank you seller."
Electronics,Ezviz C6N 2MP 1080p Smart Wifi Pan Tilt CCTV camera original garansi - C6N only,Kota Bandung,379000,5,1700,643,5,"sangt bermanfaat, kamera bisa digerakan putar kiri/kanan 360, naik turun, ada mengirim suara audio. gambar kamera juga bagus.",Positive,Happy,"Very useful, the camera can be moved left/right 360, up and down, it can send audio sound. Camera images are also good."
Electronics,Kulkas 1 Pintu Sanyo Aqua D190. Dark Silver. New Colour,Jakarta Barat,1640000,4.9,2301,1060,5,"saya puas dengan pelayanan dari tokoh ini. awalnya saya chat pertanyakan ketersediaan barang ini ready, tapi begitu saat pengiriman barang tidak tersedia. saya diberikan solusi barang dengan model dan tipe yang berbeda. Namun tokoh langsung menyediakan barang sesuai permintaan saya.Walaupun tidak sesuai dengan estimasi waktu yang saya pesan sameday. Akhirnya barang pesanan saya di kirim juga sesuai dengan harapan saya.Terima kasih seller Doa kita bersama semoga makin sukses dan barang awet saya pakai.terima kasih seller ... GOD JOBSBisa muat banyak. Barangnya original ??. Mutu terjamin SNI. Ada garansi resmi. Gampang dipakai. Desainnya elegan ?. Hemat listrik ?.",Positive,Love,"I am satisfied with the service from this figure. Initially I chatted and asked if this item was ready, but when the item was delivered it was not available. I was given solutions for goods with different models and types. However, the person immediately provided the goods according to my request. Even though it didn't match the estimated time I ordered on the same day. Finally, the goods I ordered were delivered according to my expectations. Thank you seller. Let's pray together that we will be more successful and that the goods will last longer. Thank you seller... GOD JOBS Can fit a lot. Is the item original?? Quality guaranteed by SNI. There is an official guarantee. Easy to use. The design is elegant?. Saving electricity ?."
